species,pu,amount
16,584,64951905.283200
16,1640,13021543.794430
16,915,12250888.315920
16,916,1185660.633300
16,585,64951905.284180
16,421,64951905.284180
16,586,64951905.284180
16,918,1095107.257320
16,1641,47312726.452640
16,870,57145552.683590
16,919,13923569.892090
16,562,64951905.284180
16,587,60724883.971190
16,920,37436945.485840
16,1635,64951905.284180
16,921,64279308.111820
16,588,64951905.283690
16,422,64951905.283690
16,922,3369981.666990
16,869,38314420.588870
16,589,64951905.284180
16,333,64951905.283690
16,927,9323874.631840
16,243,64951905.283690
16,423,64951905.283690
16,590,64951905.283690
16,928,64951905.283690
16,1657,54220706.073240
16,929,64951905.284180
16,591,64951905.283690
16,334,64951905.283690
16,424,64951905.284180
16,930,64951905.284180
16,156,64951905.283690
16,592,64951905.284180
16,931,59317514.757810
16,425,64951905.283690
16,932,57762541.975100
16,593,14369132.050780
16,933,61711174.622070
16,1658,64951905.284180
16,225,64951905.283200
16,934,42223167.802250
16,335,64951905.283690
16,426,64951905.283200
16,935,11128389.770510
16,411,64951905.283690
16,595,60372943.070310
16,1110,54943087.391600
16,936,52635187.618160
16,1660,64951905.284180
16,937,29221960.932130
16,244,64951905.283690
16,938,33697209.264650
16,427,64951905.283200
16,596,64951905.284180
16,1661,47016941.950200
16,941,11050700.978030
16,597,64951905.283690
16,336,64951905.284670
16,428,64951905.284180
16,942,14054517.386230
16,943,20076046.434570
16,598,64951905.283690
16,327,56459479.377930
16,1662,20404312.368650
16,1663,43498633.879390
16,944,47997529.752930
16,948,29590397.137210
16,429,64951905.283690
16,599,64951905.284180
16,337,58248480.494140
16,564,64951905.284180
16,949,31558779.921390
16,1678,9811178.781250
16,1311,44005004.057620
16,950,64951905.283690
16,245,64951905.283690
16,600,64951905.283690
16,951,64951905.283690
16,430,64951905.285160
16,508,64951905.283690
16,952,64951905.283690
16,1679,18433580.827640
16,601,39114489.794430
16,953,8522170.074220
16,383,16957065.883790
16,954,57708104.454100
16,955,41430435.669920
16,338,288806.961910
16,956,40100607.611820
16,602,45240592.101560
16,431,64951905.283690
16,876,55229283.780760
16,957,8031657.131840
16,1680,44146065.369630
16,603,64951905.283690
16,565,60519093.078120
16,958,23820888.000980
16,157,58952037.364260
16,92,6702441.995610
16,959,61669719.482420
16,604,64951905.284180
16,432,64951905.283690
16,823,47482770.297850
16,1313,63353575.420900
16,605,64951905.283690
16,1681,58917211.512210
16,962,1334124.779300
16,246,64951905.284180
16,1314,64951905.283690
16,606,64951905.283690
16,342,2330199.979000
16,963,25451721.975590
16,877,64951905.283200
16,607,64951905.284180
16,433,64951905.283200
16,965,15415052.434570
16,566,64951905.283690
16,608,64951905.283690
16,971,34377874.920410
16,1683,64951905.283690
16,972,61261659.046390
16,609,38333585.769040
16,973,64951905.283200
16,610,64951905.283690
16,434,64951905.283200
16,343,29415386.456540
16,974,64951905.283200
16,1682,64951905.284180
16,611,64951905.283690
16,975,64920468.904790
16,883,42605034.248050
16,976,42666778.277830
16,612,64951905.284180
16,977,19178619.413570
16,247,64951905.283690
16,435,64951905.283690
16,978,1835363.437990
16,1700,3833171.053710
16,613,64951905.283690
16,979,8912886.223140
16,344,11565519.787600
16,980,37124646.692380
16,614,57259149.791500
16,981,6996112.205080
16,436,64951905.284180
16,982,46597466.747070
16,617,2703188.363280
16,1316,27185240.899410
16,1701,6967325.740230
16,985,15534104.201170
16,618,64951905.283690
16,437,64951905.284180
16,1702,21641382.104490
16,345,41990781.013670
16,568,64951905.283690
16,619,64951905.284180
16,1703,63051657.682620
16,438,64951905.283200
16,992,36420108.946290
16,248,15096827.780270
16,620,64951905.283200
16,993,11154854.624020
16,1704,64951905.283690
16,994,63492308.897950
16,621,64951905.283690
16,995,64951905.283690
16,996,64951905.284180
16,441,63922588.004390
16,346,18602089.410640
16,778,3365297.080570
16,997,24819906.399900
16,622,64951905.284180
16,158,4541509.383790
16,998,45699009.219240
16,885,64951905.284180
16,1041,41283460.861330
16,1707,13755491.695310
16,623,63517567.785160
16,1725,466161.120610
16,1000,3872846.782230
16,624,64951905.283690
16,442,64951905.283200
16,1726,64951905.283690
16,1328,64951905.283200
16,259,54216.078120
16,1002,12684000.571290
16,1003,54002831.967770
16,625,64951905.284180
16,1004,4274592.328120
16,443,64951905.284180
16,626,64951905.284180
16,347,64951905.283200
16,1729,16139163.902340
16,627,64951905.283200
16,1007,11623505.958500
16,497,64951905.284180
16,628,64951905.284670
16,1009,14690988.383300
16,444,64951905.283690
16,629,64951905.283690
16,886,64951905.284180
16,1015,64951905.283690
16,1684,7913822.238770
16,630,64951905.283200
16,1331,9323635.146970
16,1016,8654704.245120
16,348,61318100.021970
16,988,33333930.814940
16,1017,64951905.284180
16,631,64951905.284670
16,1018,64951905.284180
16,445,64951905.283690
16,632,64951905.283690
16,570,64951905.284180
16,1019,64951905.283690
16,261,25372296.505860
16,511,64951905.284180
16,446,64951905.283690
16,1021,624702.581540
16,45,26783672.547850
16,67,17078435.702150
16,110,7565579.255370
16,634,64951905.284180
16,349,64951905.283200
17,657,2580625.679200
17,680,17801996.300780
17,701,58390040.127930
17,702,721685.307130
17,723,2361649.383300
17,724,64833327.105960
17,745,55127964.730470
17,746,16611213.478520
17,768,64951904.046880
17,789,11109926.743160
17,790,7948748.977540
17,812,49029459.349610
17,833,8703108.977050
17,856,20454395.016600
17,877,1604643.596190
18,67,332912.865720
18,1379,615136.273440
18,45,410677.689450
18,111,31585.269040
18,283,691740.466800
18,284,1940288.386230
18,368,18174.007810
18,112,1447396.585940
18,68,254778.921390
18,1466,64672.713870
18,305,2238100.196780
18,1488,680415.545900
18,1335,260755.981450
18,306,1178088.678710
18,386,377850.541500
18,1356,231487.409180
18,1357,825535.827150
18,89,175459.187990
18,1381,290274.578610
18,1400,146554.604000
18,1401,1112851.227540
18,1402,48784.043460
18,1423,2158500.489750
18,46,380067.832520
18,135,685524.530760
18,1444,380872.201660
18,1467,3850253.046880
18,24,96954.909670
18,549,169728.824220
18,136,329013.276370
18,90,304906.073240
18,407,379776.382320
18,328,2512663.862790
18,570,5401946.044920
18,239,3056.674320
18,2,163530.067380
18,91,1126.380370
18,593,1173548.415040
18,157,124468.246580
18,92,39687.430180
18,614,2232318.773930
18,345,791345.485840
18,261,25371381.927250
19,1023,39837032.807620
19,1024,23273203.417480
19,1025,58588063.166990
19,1026,46616972.631840
19,1028,19620227.274900
19,1029,5816878.324710
19,1043,12173689.895510
19,1044,7271125.562990
19,1045,18199634.248050
19,1046,17647137.962400
19,1047,28408662.973140
19,1048,3084629.824220
19,1050,18966295.220700
19,1065,13532131.860350
19,1066,5075754.195800
19,1067,38772366.905270
19,1068,21269488.230960
19,1069,9912875.787600
19,1087,47989233.857420
19,1088,64441.531250
19,1089,11904730.418950
19,1092,5491457.311520
19,1399,44427453.437010
19,676,435281.502930
19,1109,19604574.317380
19,1110,25217952.097660
19,1111,13004939.117680
19,1114,15132272.761230
19,1115,38303325.956050
19,1131,30267288.237300
19,1132,9309171.580570
19,1133,2757518.614750
19,1136,64951905.284180
19,1137,25897484.210450
19,1154,47317790.074710
19,1158,44587712.953120
19,1159,64951905.283690
19,698,32509583.281250
19,1175,38844687.135740
19,1176,20520711.691410
19,1179,2527542.008790
19,1180,64951905.284180
19,1181,55632870.057130
19,1198,64951905.283690
19,1202,64951905.284180
19,1443,57848322.924800
19,1219,25361633.633790
19,1220,15965900.884280
19,1222,4947270.343750
19,720,12181838.931640
19,1223,24179394.442870
19,721,25739412.214840
19,1225,46747365.878420
19,809,438853.813960
19,1242,60981728.835450
19,1243,3758287.726560
19,1203,64951905.284180
19,1244,2153255.474610
19,1245,8807294.229490
19,1246,61872603.362300
19,1247,49716717.150390
19,1204,4263947.926760
19,736,1708345.308590
19,1263,12570.240230
19,1264,45135947.224610
19,1267,2004799.779300
19,1268,12363717.477050
19,1269,2541447.786620
19,742,51235082.734860
19,1286,53060710.896970
19,1287,36498479.242190
19,1288,25508800.441410
19,1290,16259460.578610
19,1307,179758.464360
19,1308,64951905.283690
19,1309,21126867.167970
19,1310,50819120.336910
19,1311,2891.218750
19,758,33821407.724610
19,760,439621.789550
19,1330,29526103.031250
19,1331,64951905.284180
19,1332,35785029.218750
19,825,64951905.284180
19,1333,61945160.874020
19,765,38963085.537600
19,1224,64951905.283200
19,1352,54379346.907710
19,1353,64848695.234380
19,1354,38430617.276860
19,1355,38463677.222660
19,779,26386446.188480
19,780,22952017.645510
19,1374,8695159.116700
19,1375,59152198.492190
19,781,23572598.499510
19,1376,64496144.690920
19,1377,64755259.564940
19,782,1662891.502930
19,786,7245881.999510
19,787,1547593.562500
19,1396,134717.692380
19,1397,47715692.332520
19,1398,39065070.631840
19,1419,3662444.322270
19,1420,19675979.401370
19,1421,48945176.687010
19,1422,4425666.160640
19,801,13920040.428710
19,802,64951905.283690
19,803,24502931.478030
19,804,33952828.181150
19,805,4658654.821780
19,1442,28633728.369140
19,1465,29420115.204100
19,1486,41801435.807620
19,823,64951905.284180
19,1487,382467.511230
19,824,62584689.741700
19,826,51322786.977050
19,827,16815022.004880
19,830,20376821.867190
19,1509,4631809.525880
19,832,10375567.286130
19,1266,50586686.819340
19,845,43471028.523930
19,846,64951905.283690
19,847,64951905.283690
19,848,56968145.636720
19,849,60576132.768550
19,850,9236157.800290
19,852,31902527.458500
19,854,16228635.474610
19,853,41159649.447750
19,855,5189363.031740
19,867,64951905.283690
19,868,64951905.283690
19,870,64951905.283690
19,873,32979288.407710
19,874,64951905.283690
19,875,49954404.916990
19,1289,20425469.787110
19,884,121485.848630
19,889,51869932.180180
19,890,63513551.835450
19,891,64951905.283690
19,892,64951905.283690
19,893,64951905.284180
19,894,29825870.660640
19,896,32552932.745610
19,897,64951905.283200
19,898,55988966.432620
19,906,5618295.647460
19,910,6724047.632810
19,911,63465325.623540
19,912,64951905.284180
19,913,64951905.284180
19,914,64951905.283690
19,915,64951905.284180
19,869,64951905.283690
19,917,90069.324220
19,918,61907488.599120
19,919,64951905.283690
19,920,1146567.185550
19,871,56516783.125980
19,933,63694810.227540
19,934,52952226.376460
19,935,64951905.284180
19,936,64951905.284180
19,937,64951905.282710
19,938,53210797.818850
19,940,9291.386230
19,941,64951905.284180
19,942,16737101.736330
19,954,13254180.445800
19,955,7154497.179690
19,956,64951905.283690
19,957,64378204.630370
19,958,64951905.283690
19,959,64951905.283690
19,876,45256296.214360
19,960,1194218.958980
19,962,41561537.729490
19,963,62074058.074710
19,977,55492111.875980
19,978,58760538.771000
19,979,64951905.283690
19,980,57586085.081540
19,981,64951905.284180
19,982,62647294.924320
19,985,64951905.283690
19,986,51940.289060
19,998,3012851.814940
19,999,31940361.303220
19,1000,57861163.063480
19,1001,25162146.454100
19,1002,54049546.356450
19,1003,64951905.284180
19,1004,13479664.746580
19,1006,10369213.272950
19,1007,36828699.569820
19,1021,11714489.030270
19,1022,35668516.075680
20,349,64951905.283200
20,261,25588301.786130
20,636,58699493.264650
20,639,14793537.057130
20,350,59133640.055660
20,1031,925974.110350
20,110,7492651.206050
20,1032,35566889.796390
20,450,34996783.380860
20,264,161701.626460
20,1036,12563700.604000
20,352,282452.853520
20,1037,2011597.453610
20,451,38568779.222170
20,176,1787028.182620
20,452,465681.851070
20,265,26565097.006350
20,453,36475798.358400
20,454,1106541.743650
20,1052,27086353.621580
20,1053,2373861.145510
20,1060,13229488.696290
20,1381,21671497.781250
20,266,36912830.585450
20,456,1140762.853520
20,177,17935964.342770
20,457,7687565.901370
20,657,29548662.896970
20,658,27770184.927730
20,67,17283177.246580
20,662,7651699.218260
20,1074,51876907.168950
20,1076,33629176.774900
20,1080,9353037.434570
20,1081,5933102.558110
20,460,32024392.343260
20,461,17296452.169920
20,462,11268460.372070
20,1095,30672352.699220
20,1096,3449316.740230
20,1097,8239896.091800
20,178,16345323.112300
20,1103,5494946.663090
20,1104,18206742.106930
20,790,12576175.540040
20,360,5751129.634280
20,270,28767287.219240
20,111,64274365.179690
20,363,21537.763180
20,1413,4370420.215330
20,680,63446726.247070
20,1117,5093239.959960
20,1118,55696762.690430
20,683,118270.150880
20,1120,11622475.509770
20,1124,7544743.969240
20,1125,1771106.021970
20,364,16044346.218260
20,45,27067485.954590
20,281,1072475.818850
20,179,54546339.513670
20,365,51226295.136720
20,1139,42454659.100100
20,1140,795148.669430
20,473,132152.154300
20,1141,15481893.456540
20,1147,6866347.628910
20,366,57128044.081050
20,283,10620665.597170
20,474,625345.658200
20,475,14301594.993650
20,367,60913167.114750
20,284,23280402.560550
20,180,47764745.284670
20,1162,35669476.856930
20,1164,3880126.447270
20,368,34087986.411130
20,1171,703837.844240
20,702,19206285.032230
20,369,62129265.208500
20,286,25547293.013670
20,706,778973.938960
20,1183,33494501.317380
20,1191,2675971.681640
20,482,56967358.567380
20,370,53350419.957030
20,287,6610.477540
20,485,21319813.150390
20,112,35454315.953610
20,371,57923899.090820
20,1205,43578323.159180
20,1206,28227212.845700
20,1213,258068.310060
20,181,16790223.757810
20,372,64951905.283690
20,1215,2937975.969240
20,1444,29630250.908200
20,373,23644338.968750
20,1226,20552616.239260
20,374,19376428.112790
20,1227,50791512.537600
20,724,19928841.648930
20,68,27619954.075200
20,1248,526004.493650
20,1249,62194855.826660
20,1250,2021665.494630
20,1257,2991243.396480
20,198,456914.309570
20,497,14446379.592770
20,812,62914852.918460
20,292,21480958.443850
20,1271,24951345.765620
20,1272,23773876.233890
20,1279,136.771000
20,133,59401829.251460
20,293,253276.472660
20,199,38184849.136230
20,1289,11965538.188960
20,746,31247930.061520
20,1292,1245419.050780
20,504,23000734.050290
20,1293,64778362.527830
20,1294,25121470.676270
20,1301,13077068.708010
20,505,1447820.803220
20,303,46386666.932620
20,382,25608276.837890
20,1310,13330240.833010
20,1311,39736764.811520
20,200,24353467.734860
20,1312,28059125.191890
20,383,8580887.638670
20,1313,6424973.204590
20,1314,13935763.706050
20,1315,34435838.975590
20,1316,25675077.292480
20,1324,17034452.147460
20,384,7228724.871580
20,305,64951905.284180
20,385,14069768.410640
20,1333,12855729.985350
20,1334,9813510.207030
20,1335,39785753.866700
20,1336,7934885.757810
20,1337,57745026.727540
20,1338,22848076.126950
20,1345,11419031.479490
20,201,13964111.203120
20,386,49375340.549800
20,1346,468598.788090
20,768,19529593.558110
20,306,5249084.375980
20,772,6497510.816890
20,134,51226890.062010
20,308,580241.706540
20,1355,27098280.210450
20,387,36047009.771000
20,1356,35149625.574710
20,1357,45522555.779790
20,1358,40418131.663090
20,1359,3388734.458010
20,1368,4177289.935060
20,1369,3246724.561040
20,519,21014665.310550
20,388,45519915.078120
20,1378,41271050.670410
20,1379,24429867.506840
20,202,15438495.081540
20,1380,40800027.100590
20,389,64951905.284180
20,1509,1658291.908690
20,1390,15668959.149410
20,390,64951905.284180
20,89,56884365.312990
20,1399,9742848.658200
20,789,6664316.189940
20,1400,50967455.926270
20,1401,21483937.109380
20,1402,55594184.824220
20,526,47256106.912110
20,310,3050577.706050
20,1403,1392135.463870
20,391,24610157.435060
20,795,20050796.372070
20,529,13012519.968260
20,392,53710951.563480
20,1422,25173915.153320
20,1423,16351323.430660
20,1424,21355020.226070
20,1425,42655743.295410
20,1434,6416469.131350
20,203,4033584.367680
20,393,64517583.832030
20,1443,21682849.052730
20,135,23005050.550290
20,1445,3843111.875490
20,394,64951905.284180
20,1446,17635349.588870
20,1447,17170513.689940
20,1457,6453772.992680
20,1458,1312168.204590
20,220,2429960.139160
20,1464,5589387.303710
20,1465,833001.784670
20,1467,16519582.388670
20,1468,22988997.217290
20,1469,25161798.686520
20,1479,17144975.340330
20,1487,25529776.765620
20,1488,7549009.539550
20,1489,30916059.630370
20,1490,9501865.113280
20,2,3341167.416990
20,1501,17728231.192380
20,221,4575315.471680
20,46,35833955.445800
20,1502,15440699.086910
20,1553,2412948.054690
20,315,12425288.727540
20,1508,1648046.842770
20,1510,17923040.746090
20,1512,40259947.662110
20,1513,19689345.525880
20,1523,52782833.419430
20,833,16341049.022460
20,1524,3293521.239750
20,834,3216041.973140
20,839,20603864.772460
20,548,36065511.798340
20,1530,1421686.965330
20,316,612567.183590
20,1531,18065889.099610
20,1533,10632190.995610
20,222,24058597.256840
20,1534,30100471.101560
20,549,7277488.965330
20,1545,1271369.282710
20,1546,7740185.030760
20,1547,22857139.391110
20,551,2168550.469730
20,1548,7094651.784180
20,405,17679079.112300
20,322,756763.959470
20,136,9524414.969240
20,1554,25364326.712890
20,1556,20218666.933590
20,1270,50971521.713380
20,1557,41975.643070
20,406,33770339.511720
20,1466,9644764.297850
20,1567,1856043.616210
20,1568,47342037.745610
20,1569,8421034.518550
20,223,8132211.652340
20,323,6482818.243160
20,407,45401032.991700
20,1575,6017574.471190
20,1577,3177232.868160
20,1578,12206722.805660
20,1590,17019871.377440
20,856,38721580.578120
20,1597,2530009.370120
20,861,600248.625490
20,1600,2561939.581540
20,325,42454781.768550
20,1591,51321643.944340
20,1613,2150985.689450
20,90,40748626.044430
20,408,48978080.486330
20,1619,6725207.936040
20,410,22532757.481930
20,326,49282469.586430
20,1637,3101207.346190
20,1639,1170021.605470
20,1657,1383798.970210
20,1598,16190330.913570
20,1659,4358547.320800
20,411,19964818.715820
20,1662,13144202.580080
20,225,3108122.716800
20,24,602284.021480
20,1680,15040937.751950
20,1612,5290393.243160
20,1681,20407597.016600
20,1685,11781192.395510
20,883,38233391.141110
20,409,48124318.119630
20,154,14431889.860350
20,1725,405562.698240
20,413,52090855.392580
20,569,3687270.834470
20,328,63873166.129880
20,1618,15.958500
20,570,64951905.284180
20,414,560016.795410
20,329,59704.299320
20,573,3389344.666500
20,415,34894873.756840
20,330,18384079.989260
20,226,1383273.493160
20,1634,844644.675780
20,416,59276123.250490
20,899,8336024.797360
20,900,49706794.437010
20,417,46231884.082520
20,904,16451313.706050
20,905,7706362.705080
20,418,10567827.806150
20,239,3056.674320
20,66,8993171.044430
20,1635,10229515.827150
20,22,165506.453610
20,155,26298050.417480
20,242,25409669.762210
20,1641,2056613.870610
20,920,923725.852050
20,921,32449515.544430
20,91,402714.261720
20,922,2603740.629390
20,927,9477394.995120
20,243,31290798.405270
20,592,57012325.569340
20,593,14552146.206050
20,156,39570758.380370
20,595,8294181.713380
20,427,11465675.174800
20,1661,923962.148440
20,244,13724046.795410
20,428,23498172.779300
20,943,36265528.004390
20,944,45793681.537600
20,948,26965584.368160
20,429,12493359.777830
20,949,3220999.596190
20,337,2938362.041500
20,430,54659988.923830
20,327,56482784.844730
20,431,285667.500980
20,338,155800.635250
20,342,2357226.516110
20,964,35228128.056150
20,433,13603997.716310
20,965,64951905.284180
20,877,1948298.302730
20,971,7704941.787600
20,1683,10888823.779300
20,972,6132417.758790
20,412,58654765.402830
20,157,54065844.344730
20,343,29413778.902830
20,434,20384331.443850
20,435,1262082.427730
20,613,6321402.511230
20,247,1095583.515620
20,344,11104276.838380
20,614,57278665.478030
20,617,2451250.756350
20,986,475440.986330
20,437,25573583.281740
20,987,60820330.425780
20,988,31659190.841800
20,1703,6648963.675290
20,345,42074597.050780
20,992,7254713.645020
20,438,64951905.283200
20,993,1712490.976560
20,248,5648950.712400
20,1705,13376583.806640
20,441,15911570.855470
20,346,18624565.023930
20,158,4622947.460450
20,1727,15818494.537110
20,259,3035822.919430
20,347,64800219.894530
20,1008,42202069.827150
20,1009,40517792.223140
20,1015,27670.712890
20,1747,493030.267090
20,1016,2007995.738280
20,348,61332096.451660
21,1027,56464867.604490
21,1028,64951905.283690
21,1029,7374917.397950
21,645,50763560.664550
21,646,64951905.283690
21,1049,40070739.153320
21,1050,42410470.416500
21,1072,5308395.506840
21,668,64951905.283690
21,669,48191473.616210
21,469,40887847.539060
21,689,31539928.063480
21,690,64951905.284670
21,693,1377433.621090
21,696,6047969.080080
21,697,151841.631350
21,180,30030091.244140
21,712,64951905.283690
21,713,11842778.006840
21,1204,14844.240720
21,714,10257.666990
21,715,40163400.603520
21,716,2557428.316890
21,181,3433094.596190
21,718,23566483.750490
21,719,54356128.578610
21,808,31991729.483890
21,1226,5699805.329100
21,491,12779218.486330
21,492,49810265.328610
21,1248,48621836.793950
21,733,11482500.336430
21,734,41862904.431150
21,736,39364288.784180
21,737,64798840.428220
21,1270,21648031.896480
21,740,64951905.284180
21,741,28648858.290040
21,1292,19180478.237790
21,756,42886403.574220
21,759,64951905.284180
21,760,25099112.235840
21,762,51160915.357910
21,763,64951905.283690
21,513,64951905.283200
21,514,372247.679690
21,201,204809.200680
21,778,10561517.309080
21,780,16016852.871090
21,781,19144416.292970
21,782,21912886.750490
21,783,24296178.732420
21,784,64951905.284180
21,785,63252190.760250
21,202,47357527.350100
21,802,17618976.700200
21,803,64809273.396480
21,804,55059817.149410
21,805,12515086.960450
21,806,64951905.284180
21,807,64951905.284180
21,535,47734820.694820
21,536,63092975.291500
21,537,11048889.295900
21,823,1531580.628910
21,824,52771035.355960
21,825,8687359.380860
21,826,62559838.467290
21,827,17360595.328610
21,828,64951905.283690
21,829,64951905.283200
21,846,41958224.101560
21,847,52256109.495610
21,848,38613633.724120
21,849,15510909.922360
21,850,41048036.476560
21,851,64951905.284180
21,136,1496398.935550
21,852,54659363.116700
21,556,14706099.416020
21,557,64951905.284180
21,558,61709811.960450
21,224,5469575.459470
21,870,21616337.098140
21,225,1607327.440920
21,892,4526213.670410
21,893,82072.685550
21,894,7130566.362790
21,895,64951905.283200
21,896,51742947.270020
21,579,64951905.284180
21,580,64951905.284180
21,581,42860323.496090
21,868,16717449.256350
21,869,39033998.801270
21,914,1835774.714360
21,916,55380726.815430
21,917,64951905.283690
21,938,341922.201660
21,939,64951905.284180
21,940,47310567.519530
21,873,64951905.284180
21,874,9327.025390
21,872,64951905.283200
21,600,37488606.320800
21,601,64951905.283690
21,602,64951905.284180
21,960,59424057.895510
21,961,64951905.284180
21,962,817729.205570
21,983,64951905.283200
21,984,62810330.536130
21,623,43740344.045900
21,624,64951905.283690
21,625,23539503.157710
21,1004,25504316.822270
21,1005,64951905.283690
21,1006,53810351.340330
21,158,4639577.258300
22,1023,29893732.560060
22,635,54849232.502440
22,447,47544622.961910
22,1024,62939238.524410
22,349,58473207
22,1025,6118878.274410
22,636,64951905.283690
22,448,64951905.283690
22,1026,24369273.020510
22,1027,64951905.284180
22,1028,16165625.455570
22,449,64951905.284180
22,1029,64951905.283690
22,1030,63700453.678220
22,1031,1069724.146970
22,1032,40175045.644530
22,450,64951905.283200
22,451,64951905.284180
22,1043,53823189.005370
22,452,64951905.283200
22,1044,42588531.178220
22,110,7701481.408200
22,1045,58674707.594240
22,1046,56066048.833500
22,646,9141009.998050
22,1047,35643606.577150
22,453,64951905.284180
22,265,7086926.173340
22,647,27319406.414550
22,1048,62393732.868160
22,1049,41960617.707520
22,648,64951905.283690
22,1050,64951905.284670
22,649,64867529.102540
22,1051,60353847.986820
22,454,64951905.283690
22,1052,43858659.749020
22,650,64951905.283690
22,1053,2390651.205080
22,651,64951905.284180
22,455,64951905.284180
22,652,64951905.283690
22,354,13189430.638180
22,653,59976340.084960
22,654,26277525.927730
22,266,1824061.646480
22,456,64951905.283690
22,655,53906630.990230
22,1065,503536.703120
22,656,45960109.753420
22,1066,58252417.691410
22,1067,63202675.907230
22,1068,35062913.965330
22,657,64951905.283200
22,457,64951905.284180
22,355,60781314.219730
22,1069,5025900.394040
22,658,27681339.440920
22,1070,63576693.718750
22,267,46811852.060550
22,1071,64951905.283690
22,177,10731807.954590
22,458,64951905.283690
22,1072,31887676.849610
22,1073,64951905.284180
22,1074,64587148.553710
22,1076,33672879.421880
22,459,63977210.547850
22,1395,576501.677730
22,356,155547.577150
22,460,64951905.283690
22,268,64951905.284180
22,461,17218994.261720
22,1087,41425030.292970
22,1088,64951905.283690
22,668,8532844.167970
22,1089,17740990.832030
22,1090,1823437.629390
22,1091,64138019.825680
22,669,18381578.782710
22,1092,64951905.284180
22,358,52338396.813480
22,1093,62122826.282710
22,1094,64951905.283200
22,670,38948054.808110
22,1095,62894943.067870
22,67,12963610.964360
22,671,64593012.547360
22,1096,3403262.601560
22,269,64887199.240230
22,1097,9293823.200200
22,672,47347767.900880
22,673,64951905.283690
22,359,64951905.283690
22,674,64951905.283690
22,675,64951905.283690
22,178,61451629.751950
22,676,51202941.580570
22,360,58315178.565430
22,677,229969.531740
22,1110,63119369.450200
22,1111,64597464.022950
22,678,25783058.329100
22,1113,31593367.750980
22,679,53787578.600100
22,1114,64951905.284180
22,1115,63910536.297360
22,1116,64951905.284180
22,270,64951905.284180
22,680,64951905.283690
22,363,73516.201170
22,1117,64951905.283690
22,1118,55632171.351560
22,1120,6170935.525390
22,468,41465075.205080
22,364,16008924.153320
22,469,28079909.458010
22,111,49749301.793950
22,470,64951905.284180
22,281,1057556.760250
22,1131,12172384.428220
22,1132,64951905.283200
22,1133,19387653.530270
22,471,64951905.284180
22,1134,7056816.187010
22,179,64951905.284180
22,1135,64951905.283690
22,1136,64825557.872560
22,365,39258888.549800
22,1137,64951905.283200
22,472,64951905.283690
22,1138,64951905.284180
22,1139,64951905.284180
22,1140,776783.279790
22,473,64951905.283690
22,1141,10439680.674320
22,690,31424234.186040
22,366,62626581.283200
22,474,64951905.283200
22,692,26727490.621580
22,693,27113589.922850
22,1154,44449654.247560
22,694,64751440.372560
22,1155,64951905.284180
22,475,64951905.283690
22,1156,82947.842770
22,695,64951905.283200
22,367,60976122.436520
22,1157,57970931.285640
22,1158,64407538.969730
22,696,64951905.283690
22,1159,64951905.283690
22,476,64951905.284180
22,1160,64951905.283690
22,1161,64951905.283690
22,697,62601058.814450
22,1162,36327198.909180
22,698,2396502.429690
22,477,64847662.383300
22,368,34051478.609380
22,699,25217247.370120
22,700,47367358.990230
22,478,64951905.284180
22,701,59149275.635250
22,479,64951905.283690
22,702,19131132.405760
22,1176,58840508.910160
22,1177,44406979.068360
22,369,64951905.283690
22,1178,59142134.917480
22,180,62848464.445310
22,480,64951186.355960
22,1179,64951905.283690
22,1180,64404210.258300
22,1181,58855427.156740
22,1182,64951905.283200
22,481,63844219.301270
22,1183,64951905.284180
22,45,26965372.634280
22,482,61511534.321780
22,370,64951905.284180
22,1198,1026381.530270
22,1199,64951905.284180
22,1200,42816276.812990
22,1201,64951905.283690
22,712,2629051.100590
22,1202,52870699.353030
22,288,57570487.345700
22,1203,64951905.284180
22,486,3101527.148930
22,713,313073.052250
22,371,64951905.284180
22,1204,64951905.283200
22,1205,64951905.284180
22,1206,30434987.564940
22,715,38192010.192870
22,372,46988917.874020
22,716,35885627.978030
22,112,17797005.320310
22,717,64951905.284180
22,289,64951905.284180
22,718,64951905.284180
22,1220,49483236.407710
22,1221,64786620.866210
22,719,64951905.283690
22,1222,64951905.283690
22,720,3147192.118160
22,373,8778277.093750
22,1223,63457364.825680
22,181,19315509.731930
22,1224,64951905.283200
22,721,196626.631350
22,1225,64717322.620120
22,722,59526598.117680
22,1226,64951905.284180
22,1227,50659318.636720
22,490,1330060.191410
22,723,64372956.046880
22,290,64951905.283690
22,724,64485138.604000
22,491,590978.573730
22,492,59327137.711430
22,1242,73741.509280
22,1243,64942605.783200
22,493,64951905.284180
22,1244,64931562.094730
22,1245,64951905.283690
22,1246,64190560.478030
22,494,64951905.284670
22,291,60621797.269040
22,1247,63169356.181640
22,1248,64951905.284180
22,495,64951905.283200
22,1249,62168717.124510
22,1250,1992498.488770
22,496,64951905.283690
22,376,30580092.463870
22,734,23200208.272950
22,497,64951905.284180
22,736,884835.687990
22,1264,40081142.146970
22,1265,64951905.283690
22,498,64951905.284180
22,1266,41612808.553220
22,737,157334.625490
22,292,58617723.606450
22,1267,64951905.283690
22,1268,64951905.283690
22,738,63018217.138180
22,1269,64951905.283690
22,499,50687401.537600
22,739,64951905.284180
22,1270,64951905.284180
22,1271,24873834.631350
